"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2016-12-13",0,FALSE,"808403601144082432",FALSE,NA,NA,NA,NA,NA,0,FALSE,"daviesanddixon","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Attention #Seattlites! @amazon is changing the way you grocery shop. Coming to #Seattle early 2017: https://t.co/1W6NHuXb5T #AmazonGo",FALSE
"2016-12-13",0,FALSE,"808402113030197248",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Mikeanthony6000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","#AmazonGo – Lessons for us all from the latest #retail innovation https://t.co/rlmHQ7T28F New post from me",FALSE
"2016-12-13",0,FALSE,"808401539169554432",FALSE,NA,NA,NA,NA,NA,0,FALSE,"thelatinkitchen","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Here's the lowdown on the new #AmazonGo! https://t.co/rbxTngO2em https://t.co/R4tKF72tzU",FALSE
"2016-12-13",0,FALSE,"808400189824319488",TRUE,NA,NA,NA,NA,NA,1,FALSE,"roomeezon","<a href=""http://roomee.net/blog/LollyDaskal"" rel=""nofollow"">LollyDaskal_Roomee</a>","RT @investornetwork: #Shopping May Have Changed Forever: What's your #Amazon #stock prediction? $AMZN #amazongo #innovation https://t.co/5y…",FALSE
"2016-12-13",2,FALSE,"808399623295553536",FALSE,NA,NA,NA,NA,NA,0,FALSE,"wonkabars93","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Everybody's talking about AmazonGo but I found the most efficient grocery isle of all time https://t.co/DMYdKpAi5l",FALSE
"2016-12-13",1,FALSE,"808399526646206464",FALSE,NA,NA,NA,NA,NA,1,FALSE,"investornetwork","<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","#Shopping May Have Changed Forever: What's your #Amazon #stock prediction? $AMZN #amazongo #innovation… https://t.co/HQbhgSuTkW",TRUE
"2016-12-13",0,FALSE,"808398418704007168",TRUE,NA,NA,NA,NA,NA,6,FALSE,"_barbieherrera","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @alexg321alex: AmazonGo: Anything you pick up is automatically added to your virtual cart.

Me: Do you mind grabbing that for me?",FALSE
"2016-12-13",0,FALSE,"808397872597041152",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Joshwhelan1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eeeeeek, can't wait to try this. Introducing #AmazonGo #Seattle #shoppingtech https://t.co/c3IUrnEvQI via @YouTube",FALSE
"2016-12-13",0,FALSE,"808397150359056384",TRUE,NA,NA,NA,NA,NA,1,FALSE,"queenofthings_","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @wonkum: This! Reason #2013000 we love technology, however, easier to spend more. #TargetOnSteroids #AmazonGo https://t.co/QD9nS7ob0b",FALSE
"2016-12-13",11,FALSE,"808388772727554048",FALSE,NA,NA,NA,NA,NA,3,FALSE,"MartinLang","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Order e.g. a cable via an app &amp; receive it immediately at an SAP Mobile Solution Center, testing an AmazonGo type c… https://t.co/Bmyrvajw3r",TRUE
"2016-12-13",0,FALSE,"808387762583994368",FALSE,NA,NA,NA,NA,NA,0,FALSE,"dan2dev","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","the future is bright today.
#AmazonGo #technology
https://t.co/9zTMUMJT38",FALSE
"2016-12-13",0,FALSE,"808387258206343168",FALSE,NA,NA,NA,NA,NA,0,FALSE,"freelancer_INT","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","#AmazonGo a physical store without cashiers! #Amazon goes offline. Will this new concept work?… https://t.co/rFNI83UoGa",TRUE
"2016-12-13",0,FALSE,"808386399812648960",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ReflexisSystems","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Releasing #AmazonGo may have initiated the next #RetailArmsRace to streamline the #RetailCheckOut! Thoughts? https://t.co/6BWHcGSERf",FALSE
"2016-12-13",0,FALSE,"808386111114477568",FALSE,NA,NA,NA,NA,NA,0,FALSE,"samedt","<a href=""http://app.nuvi.com/publishing"" rel=""nofollow"">Social Media Application</a>","Amazon's Grocery Would Eliminate Thousands Of Jobs. What Are Your Thoughts? #Business #AmazonGo #AI #Tech  #Amazon… https://t.co/FXgw0BSSyY",TRUE
"2016-12-13",0,FALSE,"808384651366637568",FALSE,NA,NA,NA,NA,NA,1,FALSE,"wonkum","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This! Reason #2013000 we love technology, however, easier to spend more. #TargetOnSteroids #AmazonGo https://t.co/QD9nS7ob0b",FALSE
"2016-12-13",0,FALSE,"808384386919895040",TRUE,NA,NA,NA,NA,NA,1,FALSE,"AprilFilms","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Roundhouse983: Latest #Viewpoints radio podcast from @ToddCTV on #Viewpoints w/ @ToddCTV #carbon #ViolaDesmond #AmazonGo #RogueOne http…",FALSE
"2016-12-13",0,FALSE,"808383847209406464",TRUE,NA,NA,NA,NA,NA,1,FALSE,"notyourcountry","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @andreascseh: #AmazonGo for Free https://t.co/vcNVVqNVqc",FALSE
"2016-12-13",1,FALSE,"808383415254978560",FALSE,NA,NA,NA,NA,NA,0,FALSE,"A2R_inc","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#AmazonGo’s Implications for an Industry in Need of a Revolution https://t.co/coP7Qy7ujx #retail #ecommerce #clickstobricks #brickandmortar",FALSE
"2016-12-13",0,FALSE,"808382591833358336",TRUE,NA,NA,NA,NA,NA,2,FALSE,"kaionthecouch","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ringsdorff: In this podcast episode we discuss the technology used to deliver the Amazo Go experience! #amazongo #retail #technology #c…",FALSE
"2016-12-13",0,FALSE,"808380416948367360",FALSE,NA,NA,NA,NA,NA,0,FALSE,"BobTroia","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Couldn’t the same computer vision/deep learning technology @Amazon uses for #AmazonGo be used to catch shoplifters?… https://t.co/KA9hekZjnT",TRUE
"2016-12-13",0,FALSE,"808378489841786880",FALSE,NA,NA,"808370920414937088","Stephenspower","274530495",0,FALSE,"hannahlizwhite","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Stephenspower It will be interesting to see if they succeed in using technology to detect and prevent crime for sure. #amazongo #iot",FALSE
